product_id,image_path
3919,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3919.jpg
2469,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2469.jpg
6512,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6512.jpg
5830,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5830.jpg
12913,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12913.jpg
4967,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4967.jpg
15649,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15649.jpg
4306,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4306.jpg
5960,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5960.jpg
17422,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17422.jpg
17917,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17917.jpg
17929,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17929.jpg
15840,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15840.jpg
17926,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17926.jpg
11167,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11167.jpg
10972,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10972.jpg
8590,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8590.jpg
12851,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12851.jpg
3914,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3914.jpg
4105,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4105.jpg
3924,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3924.jpg
6089,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6089.jpg
10535,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10535.jpg
3869,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3869.jpg
12638,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12638.jpg
7963,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7963.jpg
7894,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7894.jpg
1767,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1767.jpg
6117,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6117.jpg
7847,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7847.jpg
12293,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12293.jpg
7730,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7730.jpg
7660,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7660.jpg
17555,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17555.jpg
17737,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17737.jpg
1731,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1731.jpg
3927,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3927.jpg
13550,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13550.jpg
14379,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14379.jpg
10166,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10166.jpg
14243,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14243.jpg
16121,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16121.jpg
13018,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13018.jpg
14714,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14714.jpg
1452,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1452.jpg
15965,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15965.jpg
1445,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1445.jpg
8053,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8053.jpg
6363,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6363.jpg
11272,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11272.jpg
14556,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14556.jpg
17295,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17295.jpg
14910,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14910.jpg
4417,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4417.jpg
15201,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15201.jpg
12847,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12847.jpg
14289,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14289.jpg
15304,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15304.jpg
15310,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15310.jpg
16733,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16733.jpg
15379,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15379.jpg
17671,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17671.jpg
16470,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16470.jpg
17074,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17074.jpg
15579,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15579.jpg
1413,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1413.jpg
5552,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5552.jpg
12719,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12719.jpg
11210,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11210.jpg
11110,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11110.jpg
4633,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4633.jpg
15385,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15385.jpg
15766,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15766.jpg
5029,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5029.jpg
6299,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6299.jpg
11929,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11929.jpg
9084,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9084.jpg
7824,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7824.jpg
15571,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15571.jpg
16649,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16649.jpg
4988,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4988.jpg
273,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\273.jpg
339,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\339.jpg
443,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\443.jpg
6965,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6965.jpg
11775,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11775.jpg
13007,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13007.jpg
11560,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11560.jpg
3129,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3129.jpg
7242,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7242.jpg
10591,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10591.jpg
3877,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3877.jpg
2850,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2850.jpg
7129,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7129.jpg
14722,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14722.jpg
16297,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16297.jpg
16426,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16426.jpg
14748,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14748.jpg
5309,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5309.jpg
5159,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5159.jpg
16892,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16892.jpg
9483,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9483.jpg
11631,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11631.jpg
1224,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1224.jpg
1213,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1213.jpg
16596,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16596.jpg
15962,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15962.jpg
16750,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16750.jpg
5215,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5215.jpg
701,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\701.jpg
14689,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14689.jpg
16570,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16570.jpg
14422,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14422.jpg
17927,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17927.jpg
17919,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17919.jpg
17918,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17918.jpg
17930,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17930.jpg
12821,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12821.jpg
17875,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17875.jpg
17820,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17820.jpg
3779,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3779.jpg
3781,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3781.jpg
3798,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3798.jpg
3819,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3819.jpg
12573,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12573.jpg
10715,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10715.jpg
7157,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7157.jpg
7004,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7004.jpg
3731,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3731.jpg
6994,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6994.jpg
10820,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10820.jpg
6938,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6938.jpg
8489,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8489.jpg
4000,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4000.jpg
12550,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12550.jpg
10785,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10785.jpg
5045,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5045.jpg
16247,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16247.jpg
7040,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7040.jpg
6956,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6956.jpg
11070,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11070.jpg
7160,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7160.jpg
7103,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7103.jpg
3828,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3828.jpg
17239,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17239.jpg
8586,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8586.jpg
3669,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3669.jpg
7193,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7193.jpg
7219,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7219.jpg
4066,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4066.jpg
11467,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11467.jpg
7109,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7109.jpg
7217,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7217.jpg
7097,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7097.jpg
7244,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7244.jpg
15037,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15037.jpg
7185,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7185.jpg
7086,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7086.jpg
7049,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7049.jpg
7748,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7748.jpg
17874,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17874.jpg
5773,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5773.jpg
8129,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8129.jpg
6997,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6997.jpg
6061,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6061.jpg
7223,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7223.jpg
2945,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2945.jpg
12031,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12031.jpg
6891,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6891.jpg
7164,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7164.jpg
3547,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3547.jpg
2204,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2204.jpg
17360,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17360.jpg
13157,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13157.jpg
15351,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15351.jpg
13166,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13166.jpg
4189,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4189.jpg
14189,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14189.jpg
6909,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6909.jpg
7134,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7134.jpg
8063,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8063.jpg
11126,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11126.jpg
16444,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16444.jpg
2450,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2450.jpg
867,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\867.jpg
16122,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16122.jpg
12790,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12790.jpg
4192,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4192.jpg
16223,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16223.jpg
10663,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10663.jpg
9422,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9422.jpg
12694,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12694.jpg
5622,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5622.jpg
5171,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5171.jpg
7726,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7726.jpg
2093,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2093.jpg
15650,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15650.jpg
14297,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14297.jpg
2861,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2861.jpg
15568,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15568.jpg
13473,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13473.jpg
16792,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16792.jpg
11039,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11039.jpg
6942,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6942.jpg
15592,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15592.jpg
6703,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6703.jpg
15923,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15923.jpg
4481,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4481.jpg
15972,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15972.jpg
15739,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15739.jpg
6610,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6610.jpg
12385,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12385.jpg
5196,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5196.jpg
12252,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12252.jpg
175,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\175.jpg
8410,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8410.jpg
5182,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5182.jpg
14928,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14928.jpg
9219,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9219.jpg
2818,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2818.jpg
14801,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14801.jpg
7087,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7087.jpg
